리뷰,평점
"가톨릭 교회는 불교 사원을 방문하거나 (또는 어떤 지배적인 종교 는) 나는 종교적인 설립 이 국가 기 때문에 많은 부담을 방문하는 문화, 예술 및 역사적인 가치의 시대.
이었기 때문에 매우 흥분 했을 때 더 토라을 근처의 부산 방문하는 동안 이 독특한 절, 이 날 실망시키지 않았다.

15분 거리에 위치해 있는 작은 사원 해동용궁사 시내에서 택시를 타고 해운대. 바다 바로 옆에 있는, 보다 조용하고 아름다운 사원을 보였다.

저에게는 조금은 관광객이 너무 아름답지만, 해운대 해변에서 좀 떨어져 있어서 여행에 좋은 날, 확실히 볼 수 있는 곳입니다.",5.0
대부분의 한국 과는 매우 유사합니다. 이 곳은 매우 신속하게 할 수 있는 훌륭한 바다 전망이 답변하기 때문이다. 조금 까다로운 생각하지 않을 경우 모든 택시에서 돌아와.,4.0
"우리는 차에 가서, 굉장히 저렴하고 쉽게 공원.
괜찮은 포장마차에서 음식을 길 쳇발 (주위에 쇼핑가, 다른 한 만큼은 아니다).
사원 자체는 좋은, 하지만 좋은 게.
이 지역은 또한 좋은 풍경, 좋지.
우리는 간식을 즐기기 보다는 그 자체가 솔직히 b 쳇발",3.0
"나는 많은 곳을 방문한 많은 절. 한국에서, 그들은 뒤 그는 매우 유사하다. 이것이 하나! 이 설정을 사용하면 정말 특별하고 독특한 바다 쪽. 제가 방문한 이 마음! 또한 산책로 뒤에 있는 작은 한 일부 사람들은 멀리있는 쳇발. 그냥 택시를 타야 하기 때문에 가장 좋은 시간. 해운대에서 8,600원 발생.",5.0
"하지만 이 곳의 날씨는 아름다운 바다 전망이라 안개가 끼고 비가 오. 나는 느껴지지 않는 한, 나는 많은 사원이 보이지 않았다 고 원본... 이미 오랜 시간이 아닌 오래 생각 하지 않았다. 많은 사람들! 도 하지 않아서 아이들 대상... 가파른 계단이 많은 유모차 액세스할 수 없음, 고르지 못한 사람이 걸어갈 수 있는 경로를 통해 n 배층.",3.0
"이 곳에서 바라보는 바다 전망인. 도 아니고, 너무 붐비는 시간에 가서, 나는 따뜻한 가정 이지만 예쁜 포장에서 얻는다. 이 조금 들 어 있었지만 본격적인 느낌을 하지 않고, 바다는 사진 촬영에 좋은 바위 사원과. 자신을 잡아 온 많은 길거리 음식 가판대 중 호떡 (호떡) 따뜻해서, 추운 겨울에 방문하면!",4.0
위치는 바로 옆에 사원 정말 예쁜 절벽과 시티 투어 버스를 탄다면 매우 쉽습니다. 그러나 많은 공사가 아직도 진행중이어서 사원에서,3.0
"좋은 경험이었습니다. 하지만 이곳은 꽤 거친 길 때문에 그곳에 있어서 계단을 내려가기, 아름다운 전망을 볼 수 있지만 끝까지 경로가 추천합니다. 편안한 여행을 할 수 있는 경우, 및 에 조심해야 하고.",4.0
이 아름다운 사원은 바다를 놓칠 수 없는 것. 하지만 사람들은 여전히 평온하고 고요한 장소가 될 수 있 오.,5.0
좋은 곳이다. 갈 때는 버스를 타기 쳇발 10m 거리에 있습니다. 멋진 바다 전망이 아름다운 사원 이다. 꼭!,5.0
"불교의 콘트라스트 바다는 무엇이 가치 있는 이미지 및 아키텍처입니다 사이트. 사원 자체는 실제로는 놀라운 모든 사원들의 정당한 몫 본 경우. 화창한 날 또는 주말에 나는 상상할 수 없는 사람들.

전체적으로, 바다 전망이 아름다운 곳, 아름다운 사원, 볼 가치가 있는, 하지만 하지 않은 즐길 수 없습니다.",3.0
"중간 크기의 너무나 아름다운 사원 이다. 사원 자체가 더 흥미로운 해당 위치. 아래 사진을 cratere와 토암막이벽의 의 바다와 함께 쳇발. 경치가 좋고.

팁: 아침에 방문을 추천합니다 (전 12pm!) 쳇발 해가 지는 더욱 기념 사진을 찍었습니다. 오후에, 태양 사원 뒤 어렵습니다 사진을 촬영하기 시작하는 미사 에 눈부시 다.",4.0
"주말에는 많은 사람들이 그곳에 있었다. 바닷가 전망이 좋은, 그러나 쳇발 제가 본 한국 사람들은 웅장한 대로 되지는 않습니다.
그래서 아마 여기에 지속적인 작품들이 모든 것을 경험하지 않았다.

쌀쌀한 바람이 이는 바다가 최고! 또한 많은 단계, 없으므로 노인 같지 않기에 아주 좋았습니다.

만약 당신이 당신을 제공할 수 있는 해인사 입니다.",4.0
"조금만 걸으면 갈 수 있는 좋은 날씨 쳇발. 볼 수 있는 언덕 위의 바위, 돌을 들 어, 아름다운 경관이 9셀.

사원 자체는 멋진 해변이 설정을 통해 볼 수 있습니다. 나는 아름다운 사진에 어느 정도가 있습니다. 하지만 이것은 잘못된 시간이었습니다. 간 복잡했다. 1월 초 였는데, 여기서 사람들이 일반적으로 여러분을 처음 새해.

점점 공항에 도착. 버스를 타고 해운대 역에서 buti (부산 시티 투어) buti 만 W1.500.",5.0
"해변의 아름다운 사원은 흥미로운 시장 입구에 있는 좋아하는 로컬 delicies 및 다른 이상한 가보세요. 하지만 볼 가치가 있는 사이트는, 최근에 다시 이곳 - 부산에 있는 경우 제한된 시간. 제가 추천하는 대신 beomesa - 이전보다 장엄한",4.0
"사람, 바다 낚시 자료를 통해 전체의 구성 및 이 버려져서 더러운 보인다. 볼 것이 많지. 방문할 가치가 있다",2.0
많은 사람들이 방문하는 사이트들이 있지만 이 바라보는 바다 전망이 훌륭했습니다. 멋진 동상도 보고 좋습니다(플라스틱이 쳇발.,5.0
"제가 좋아하는 한국 과는 다른 장소를 모두 일본. 다른 이 도 없었습니다. 이 조금 멀지만 출퇴근 용 은 문제가 아니었다. 많은 것들을 볼 수 있는 동상 들 과 사원 들. 또한, 이곳은 바다 전망이 살인자! 단점은 정말 유명한 관광지 이 기 때문에, 사람들이 많이 있는 지역은 신성한 것 같은 느낌이다.",5.0
"우리는 여기에 가서 10월 2015. 그때도 공사 중인 사원. 화이트 다리 앞에 있는 크레인 및 건설 주택 옆에 있어 기절 쳇발. 정말 기대하고 볼 수 있었을 것이다. 그리고 조금 시간 버스 여행이었기 때문에 정말 실망했습니다. 바로 근처 화장실 냄새, 너무. 희망 이 건설 하는 시간. 아닙니다 그래, 우리를 실망 시키는 것이 오.",3.0
"관광 명소로 이동, 이 곳은 100%는 자신의 가치, 그리고 제어능 년대에 금광과 은광의 발견으로 많은 사람들의 길 이 동의함을. 이 곳은 부산에서 꼭 봐야 할 것, 꼭 봐야 하는 한국에 있는 여행. 아름다운 곳에 방문하기.",5.0
이 사원은 바다 쪽으로 갔다. 놀라운 장소를 탐험하기에 좋은 사진. 방문 할 만하다. 또한 업계 최고 수준의 로컬 포장 마차 많은 사원.,5.0
"최고의 하이킹을 준비가 되어 있는 작은 사원. 일단 버스에서 내리는 10 - 15minute 하이킹 걸침기구. 아마 대부분의 사람들이 걸어서 갈 수 있는 택시도 이용하실 수 있습니다. 택시를 이용할 수 있는 추락할 수 있어서 쳇발 에 또는 다음 위치.

저희는 운이 좋게도 아름다운 전망 및 샘플 pattjuk - 무료로 제공되는 아침 팥바. 여성들을 공짜로 보는 사람들이 대기 쳇발. ^^",4.0
"해동용궁사 의 생일에 방문한 부다. 와~정말 멋진 경험이. 저는 가정이 있기 때문에 한국에서 긴 주말, 및 특성으로 인해 휴가 - 이 추가한, 하지만 확실히 추가 경험. 이 한 수도승, 숭배 에 불상 을 축하해, 및 관광객 모두. 사람이었는데, 분위기는 매우 평화롭고 고요함 (갈 수 있는 긴 주말 동안 많은 것이라고 했습니다)! 양을 살리지 는 몹시 놀라게 하는, 걷는 또한 아름다운 사원은 입구에서. 바위 절벽이 바다 위에 위치하고, 많은 관광 및 갈라진 틈에 작은 이구. 부산에서 꼭 해야 할 경우 절대!",5.0
"확인된 이동 시간이 좀 걸리지만 버스에 꽤 많이 얻을 수 있는 것은 부산 이 사원을 평가 수 1에 감동.

나는 바쁜 사람들이 상상할 수 있는 일이 사이트에 매우 불편했다. 멀리, 아주 작은 복잡할 수 있는 재미있는 것을 볼 수 있는 내 생각을.",3.0
즐거운 시간을 보낼 곳이 었습니다. 이상에서 보이는 전망은 놀라우며 자체는 아름다운 해안가 사원 쳇발. 추가 경험은 벤더 및 거리 음식 부스 의 줄이 가는 입구에서.,5.0
"많은 사람들이 이곳에서 일출 여행. 우리는 밤에 나가서 좋은 시간을 보내 직냉식냉장고, 그리고 밤 늦게 택시를 기다려야 나오는 일출 쳇발. 그 사람, 하지만 나쁘진 않았어요. 장소를 찾을 수 있는 모습.",4.0
"웅장한 전망을 볼 수 있었다고 생각하지만 그렇지 않아. 정말 흥미로운 한 두가지 를 제외하고 아무것도 없는 천연 온천 분수에서 물이 산. 하나의 사원은 현재 업그레이드가.

필요한 걸 시도해 보는 태피 사탕. 정말 좋았습니다.",3.0
"이는 좋은 크리스마스 이브 오후 방안서. 해운대에서 8000 원이 기 때문에 택시를 타야 했는데, 아주 좋은 거리에 있는, 특히 를 공유하고 있다면. 일부 공사 중이라는 쳇발 지역이 있지만 그 중 가장 아름다운 사원인 바다 바로 옆에. 사랑스러운 :)",3.0
"이같은 위치는 독특한 가치가 있는 여행을 하고 아름다운 사원 이다. 지하철을 타고 해운대 역 바로 맞은 편에 있는 버스 정류장 7번 출구. 버스를 타고 약 20분 정도 걸리는 181 만 큰 롯데몰 도 있기 왼쪽에 있는 성 처럼 보인다. 커다란 갈색 이 영어를 표시하기 전에 이 사원에게 알기, 크로스 로드 하차 및 가입으로 약 10분 거리에 있는 따릅니다.",4.0
조용하고 평화로운 바다 바람. 좋은 사진. 을 할 수 있다. 추운 겨울에 할 수 있지만.,4.0
"12월에 방문하는 단순한 아름다움을 놀라게 하는 사원 이다. 가 도착했을 때 비가 왔지만, 여전히 그가 오랜 사랑스러운 광경. 한국의 바다 옆에 위치해 몇 가지 사원 수 있습니다.",5.0
"여행이 힘든 곳이 꽤 있고 바깥쪽 영역을 부산. 하지만, 정말 보람 있는 풍경! 내 다리가 계단 쳇발. 하기 힘든 노인 이 찾을 수 있는 곳. 흥미로운 상점과 기념품을 팔고 있어 식사하기.",5.0
"부산에 나열된 활선 관광 명소중 하나이다. 저는 제 친구와 함께 볼 수 있는 곳이 많은 바다 같은 분위기.

다음 두가지 방법으로 이 사원을 방법을 제어할 수 있습니다. 투숙이 9셀 경우 근처의 부산역, 부산역에서 지하철 라인 (오렌지 라인) 에서 1( 부산역) 서면 역에서 2호선 환승 (그린 라인) 를 타고 (서면역) 해운대역에서 (해운대역). 7번 출구에서 도보 1분 거리에 버스 정류장 및 지하철 출구. No. 181 버스 정류장에서 버스를 타고 타고 용궁사 (용궁사). 호텔에서 걸어갈 수 있는 오른쪽으로 돌아 볼 수 있다. 사원 입구까지 걸어서 올라오 볼 수 있습니다.

또 다른 방법은 버스를 타고 송정 에서 택시를 타고 (송정) no. 1003 에 있는 사원. 송정 버스 정류장에서 택시 요금은 4000원 (교통 상황에 따라) 쳇발.

사원 입구 앞에 있는, 길거리 음식 및 근처 식당이 많이 있어요. 간단하게 식사 날 수를 방문한 후 쳇발. 내가 갔던 레스토랑 중 근처 쳇발 을 동태찌개. 주인은 아주 친절하고 좋은, 그는 우리에게 많은 것을 무료로 서비스. 음식이 정말 맛있고 오 이 절 입니다. 나는 내가 다시 레스토랑에서 식사를 했다.

사원에서, 바다 경치는 정말 좋습니다. 진심으로 기도를 해야 하는 부처 상 수도 있습니다. 절 하기도 전에 문을 닫거나 정보 6pm 6pm (및 겨울 해가 일찍). 바다 전망을 즐길 수 있어서 이른 시간에 가서 제대로 찍어 사원.",4.0
"오후에 가서, 덜 붐비고 석양을 볼 수 있다 3..

우리는 이곳에 만족하는 치유 의 경험이었습니다. 우리는 평화롭고 편안한 느낌을.",5.0
"이 절은 확실하게 할 정도로, 바다가 내려다 보이는 절벽에 위치. 많은 다른 동상 들이 아름다운 목공 착체. 걸어서 갈 수 있어서 편안한 신발을 신고.",4.0
"즐겁게 사진을 찍고 이 쳇발. 자신의 앞에 있는 바다 바람을 맞을 준비를
제가 갔을 8월 2014 및 욕실은!
다른 것들을 한국 자체가 언덕과 계단까지 준비되어 있지만 매우 가치 있♡♡
언덕 아래에 있는 작은 시장으로",5.0
아침 일찍 사람들을 피할 수 있다. 저희는 지하철 및 버스. 하기에 자신이 있다. 일부 공사 중이지만 여전히 가치가 있는 다리 밑.,5.0
볼 수 있는 불교 사원에... 이 곳은 매우 추운 바다 근처에 있기 때문에... 멋진 풍경과 함께 큰 사원,5.0
"들은 해변이 있는 새로 고침 손흔들기. 긴 역사의 보고해주세요. 아리마를 사원 이다. 여러 산책로 쳇발 근처 다른 각도에서 사원 수 볼 수 있습니다. 앞에 있는 메인 빌딩, 동굴 이 있을 수 있는 신선한 물을 아주 순수한. (인다의 근처의 해변에 신선한 물이 있을 것이다). 또한 전통적인 메인 건물이 오른쪽에 화장실을 쳇발. 그들은 떠나 바다에 덤프 흐름. 어머나!

하지만 저는 아쉽지만 실제로 해 볼 수 없고 근처의 탑으로 가는 길. 방법을 알고 있는 사람을 얻을 수 있는?

를 떠난 후 이 쳇발. 나는 800미터 떨어져 있는 롯데 아울렛 에서 쇼핑하러 갔다, 넓은 실외 평스프라켓기어와. 이 후에 방문할 가치가 있는 아울렛 쳇발. 걸어서 갈 수 있는 12월 분이나 걸립니다.

海東龍宮寺 值得一訪! (東釜山店) 去完後記得到走路十幾分鐘可到的樂天暢貨中心 買東西 。 韓國的戶外用品店很齊全折扣又下很低 ， 但是樂天超市每月的第二跟第四週的周日不營業 。",5.0
